Customer_ID,Recency,Frequency,MonetaryValue,T-Age,R,F,M,RFM_Segment,RFM_Score,General_Segment,Transaction,Revenue,avg_order_value,profit_margin,CLV,cust_lifetime_value
1025478,3,8,857.2,114,4,4,3,443,11.0,Gold,8,857.2,107.15,0.4,2948.0554362785574,1179.222174511423
1025479,50,3,436.80000000000007,272,3,2,2,322,7.0,Silver,3,436.80000000000007,145.60000000000002,0.15000000000000002,4005.9437379576107,600.8915606936417
1025480,17,5,1972.9,353,4,3,4,434,11.0,Gold,5,1972.9,394.58000000000004,0.25,10856.21758326452,2714.05439581613
1025481,21,2,31.0,208,4,1,1,411,6.0,Silver,2,31.0,15.5,0.1,426.4569226534544,42.645692265345446
1025482,57,1,159.3,0,2,1,1,211,4.0,Bronze,1,159.3,159.3,0.05,4382.876630883567,219.14383154417834
1025483,9,3,494.6,398,4,2,2,422,8.0,Silver,3,494.6,164.86666666666667,0.15000000000000002,4536.034278374163,680.4051417561245
1025484,87,4,925.2,360,2,3,3,233,8.0,Silver,4,925.2,231.3,0.2,6363.837819983484,1272.767563996697
1025485,74,3,678.3,66,2,2,3,223,7.0,Silver,3,678.3,226.1,0.15000000000000002,6220.768400770712,933.1152601156069
1025486,23,4,634.9,173,4,3,3,433,10.0,Gold,4,634.9,158.725,0.2,4367.056454720616,873.4112909441233
1025487,60,2,518.1,131,2,1,2,212,5.0,Bronze,2,518.1,259.05,0.1,7127.333278282411,712.7333278282412
1025488,69,3,537.1,112,2,2,2,222,6.0,Silver,3,537.1,179.03333333333333,0.15000000000000002,4925.806734562803,738.8710101844206
1025489,53,6,860.7,298,2,4,3,243,9.0,Silver,6,860.7,143.45000000000002,0.30000000000000004,3946.790035783099,1184.03701073493
1025490,50,4,857.3000000000002,378,3,3,3,333,9.0,Silver,4,857.3000000000002,214.32500000000005,0.2,5896.7987063033315,1179.3597412606664
1025491,194,3,925.4,253,1,2,3,123,6.0,Silver,3,925.4,308.46666666666664,0.15000000000000002,8486.951316634551,1273.042697495183
1025492,33,2,112.8,159,3,1,1,311,5.0,Bronze,2,112.8,56.4,0.1,1551.7529314616017,155.1752931461602
1025493,40,6,919.3,397,3,4,3,343,10.0,Gold,6,919.3,153.21666666666667,0.30000000000000004,4215.503752637856,1264.6511257913571
1025494,128,2,236.2,101,1,1,1,111,3.0,Bronze,2,236.2,118.1,0.1,3249.326617120836,324.93266171208364
1025495,37,3,507.0,310,3,2,2,322,7.0,Silver,3,507.0,169.0,0.15000000000000002,4649.756124415084,697.4634186622627
1025496,7,2,338.1,31,4,1,2,412,7.0,Silver,2,338.1,169.05,0.1,4651.131791907514,465.1131791907514
1025497,56,3,461.4,242,2,2,2,222,6.0,Silver,3,461.4,153.79999999999998,0.15000000000000002,4231.553206716211,634.7329810074318
1025498,171,3,448.0,128,1,2,2,122,5.0,Bronze,3,448.0,149.33333333333334,0.15000000000000002,4108.660244059088,616.2990366088633
1025499,181,2,237.0,263,1,1,1,111,3.0,Bronze,2,237.0,118.5,0.1,3260.3319570602803,326.03319570602804
1025500,28,3,510.20000000000005,404,3,2,2,322,7.0,Silver,3,510.20000000000005,170.0666666666667,0.15000000000000002,4679.103697586935,701.8655546380403
1025501,8,5,1388.5,377,4,3,4,434,11.0,Gold,5,1388.5,277.7,0.25,7640.457252958986,1910.1143132397465
1025502,2,4,1357.5,233,4,3,4,434,11.0,Gold,4,1357.5,339.375,0.2,9337.343104872007,1867.4686209744013
1025503,157,1,265.5,0,1,1,1,111,3.0,Bronze,1,265.5,265.5,0.05,7304.794384805944,365.23971924029723
1025504,61,3,390.0,158,2,2,2,222,6.0,Silver,3,390.0,130.0,0.15000000000000002,3576.7354803192948,536.5103220478943
1025505,8,5,947.0,426,4,3,3,433,10.0,Gold,5,947.0,189.4,0.25,5211.028461326727,1302.7571153316817
1025506,51,5,791.5,372,2,3,3,233,8.0,Silver,5,791.5,158.3,0.25,4355.363281034957,1088.8408202587393
1025507,106,2,316.70000000000005,294,1,1,1,111,3.0,Bronze,2,316.70000000000005,158.35000000000002,0.1,4356.738948527388,435.67389485273884
1025508,62,4,1166.5,365,2,3,4,234,9.0,Silver,4,1166.5,291.625,0.2,8023.58064960088,1604.7161299201762
1025509,26,3,839.5,479,3,2,3,323,8.0,Silver,3,839.5,279.8333333333333,0.15000000000000002,7699.152399302688,1154.8728598954033
1025510,69,3,704.0,113,2,2,3,223,7.0,Silver,3,704.0,234.66666666666666,0.15000000000000002,6456.466097807138,968.4699146710708
1025511,56,2,500.7,350,2,1,2,212,5.0,Bronze,2,500.7,250.35,0.1,6887.967134599504,688.7967134599504
1025512,47,7,2165.3,215,3,4,4,344,11.0,Gold,7,2165.3,309.3285714285715,0.35000000000000003,8510.665203885022,2978.732821359758
1025513,18,4,643.5,405,4,3,3,433,10.0,Gold,4,643.5,160.875,0.2,4426.2101568951275,885.2420313790255
1025515,37,5,1318.5,195,3,3,4,334,10.0,Gold,5,1318.5,263.7,0.25,7255.270355078446,1813.8175887696116
1025516,53,2,106.30000000000001,371,2,1,1,211,4.0,Bronze,2,106.30000000000001,53.150000000000006,0.1,1462.3345444536194,146.23345444536196
1025517,71,2,492.0,267,2,1,2,212,5.0,Bronze,2,492.0,246.0,0.1,6768.284062758051,676.8284062758052
1025518,70,1,76.5,0,2,1,1,211,4.0,Bronze,1,76.5,76.5,0.05,2104.771263418662,105.2385631709331
1025519,19,4,490.1,87,4,3,2,432,9.0,Silver,4,490.1,122.525,0.2,3371.0731902009356,674.2146380401872
1025520,221,1,139.0,0,1,1,1,111,3.0,Bronze,1,139.0,139.0,0.05,3824.355628956784,191.21778144783923
1025521,36,3,246.9,307,3,2,1,321,6.0,Silver,3,246.9,82.3,0.15000000000000002,2264.3486925405996,339.65230388109
1025522,51,3,153.0,40,2,2,1,221,5.0,Bronze,3,153.0,51.0,0.15000000000000002,1403.180842279108,210.47712634186624
1025523,8,8,2506.1000000000004,417,4,4,4,444,12.0,Gold,8,2506.1000000000004,313.26250000000005,0.4,8618.90075695018,3447.5603027800717
1025524,57,3,467.20000000000005,351,2,2,2,222,6.0,Silver,3,467.20000000000005,155.73333333333335,0.15000000000000002,4284.745683090192,642.7118524635289
1025525,41,2,276.80000000000007,9,3,1,1,311,5.0,Bronze,2,276.80000000000007,138.40000000000003,0.1,3807.8476190476194,380.784761904762
1025526,8,3,474.0,432,4,2,2,422,8.0,Silver,3,474.0,158.0,0.15000000000000002,4347.109276080374,652.0663914120562
1025527,1,3,443.6,177,4,2,2,422,8.0,Silver,3,443.6,147.86666666666667,0.15000000000000002,4068.307330947793,610.246099642169
1025528,135,5,992.0000000000001,269,1,3,4,134,8.0,Silver,5,992.0000000000001,198.40000000000003,0.25,5458.648609964218,1364.6621524910545
1025529,147,2,965.2,161,1,1,4,114,6.0,Silver,2,965.2,482.6,0.1,13277.942636939168,1327.794263693917
1025530,13,8,2892.7,432,4,4,4,444,12.0,Gold,8,2892.7,361.5875,0.4,9948.483388384253,3979.3933553537013
1025531,50,3,350.5,30,3,2,2,322,7.0,Silver,3,350.5,116.83333333333333,0.15000000000000002,3214.476373979264,482.17145609688964
1025532,49,4,948.1000000000001,393,3,3,3,333,9.0,Silver,4,948.1000000000001,237.02500000000003,0.2,6521.351747866777,1304.2703495733556
1025533,368,1,158.0,0,1,1,1,111,3.0,Bronze,1,158.0,158.0,0.05,4347.109276080374,217.3554638040187
1025534,48,2,548.6,127,3,1,2,312,6.0,Silver,2,548.6,274.3,0.1,7546.911863473713,754.6911863473714
1025535,108,5,1752.3000000000002,206,1,3,4,134,8.0,Silver,5,1752.3000000000002,350.46000000000004,0.25,9642.328587943848,2410.582146985962
1025536,194,4,1253.2000000000003,170,1,3,4,134,8.0,Silver,4,1253.2000000000003,313.30000000000007,0.2,8619.932507569503,1723.9865015139007
1025537,28,7,1331.7,160,3,4,4,344,11.0,Gold,7,1331.7,190.24285714285716,0.35000000000000003,5234.218284770555,1831.9763996696945
1025538,8,2,464.70000000000005,410,4,1,2,412,7.0,Silver,2,464.70000000000005,232.35000000000002,0.1,6392.726837324525,639.2726837324526
1025539,106,3,723.7,213,1,2,3,123,6.0,Silver,3,723.7,241.23333333333335,0.15000000000000002,6637.137095146343,995.5705642719516
1025540,83,3,528.3000000000001,35,2,2,2,222,6.0,Silver,3,528.3000000000001,176.10000000000002,0.15000000000000002,4845.100908340214,726.7651362510322
1025541,69,5,809.5,210,2,3,3,233,8.0,Silver,5,809.5,161.9,0.25,4454.411340489953,1113.6028351224882
1025542,9,4,1551.5,416,4,3,4,434,11.0,Gold,4,1551.5,387.875,0.2,10671.740572529588,2134.3481145059177
1025543,78,3,496.9000000000001,158,2,2,2,222,6.0,Silver,3,496.9000000000001,165.63333333333335,0.15000000000000002,4557.12784659143,683.5691769887146
1025544,14,3,393.5,63,4,2,2,422,8.0,Silver,3,393.5,131.16666666666666,0.15000000000000002,3608.834388476006,541.325158271401
1025545,67,5,756.0,239,2,3,3,233,8.0,Silver,5,756.0,151.2,0.25,4160.018497109826,1040.0046242774565
1025546,12,6,2048.4,395,4,4,4,444,12.0,Gold,6,2048.4,341.40000000000003,0.30000000000000004,9393.057638315442,2817.917291494633
1025547,2,2,654.5,69,4,1,3,413,8.0,Silver,2,654.5,327.25,0.1,9003.74373795761,900.374373795761
1025548,24,3,425.70000000000005,419,4,2,2,422,8.0,Silver,3,425.70000000000005,141.9,0.15000000000000002,3904.1443435177534,585.6216515276631
1025549,31,5,1140.7,335,3,3,4,334,10.0,Gold,5,1140.7,228.14000000000001,0.25,6276.895634461876,1569.223908615469
1025550,29,6,739.8,422,3,4,3,343,10.0,Gold,6,739.8,123.3,0.30000000000000004,3392.3960363336078,1017.7188109000825
1025551,6,4,1262.4,430,4,3,4,434,11.0,Gold,4,1262.4,315.6,0.2,8683.213212221304,1736.642642444261
1025552,131,2,189.0,294,1,1,1,111,3.0,Bronze,2,189.0,94.5,0.1,2600.0115606936415,260.0011560693642
1025553,58,3,339.7,201,2,2,2,222,6.0,Silver,3,339.7,113.23333333333333,0.15000000000000002,3115.428314524268,467.31424717864024
1025554,79,2,406.4,6,2,1,2,212,5.0,Bronze,2,406.4,203.2,0.1,5590.712689237544,559.0712689237544
1025555,42,4,471.3,404,3,3,2,332,8.0,Silver,4,471.3,117.825,0.2,3241.7604459124686,648.3520891824937
1025556,30,5,770.0,284,3,3,3,333,9.0,Silver,5,770.0,154.0,0.25,4237.055876685934,1059.2639691714835
1025558,65,2,421.4,60,2,1,2,212,5.0,Bronze,2,421.4,210.7,0.1,5797.0628131021185,579.7062813102119
1025559,334,1,161.10000000000005,0,1,1,1,111,3.0,Bronze,1,161.10000000000005,161.10000000000005,0.05,4432.400660611066,221.62003303055332
1025560,205,2,498.0,46,1,1,2,112,4.0,Bronze,2,498.0,249.0,0.1,6850.824112303881,685.0824112303881
1025561,55,3,393.6,234,2,2,2,222,6.0,Silver,3,393.6,131.20000000000002,0.15000000000000002,3609.7515001376273,541.4627250206441
1025562,5,5,1128.1000000000001,303,4,3,4,434,11.0,Gold,5,1128.1000000000001,225.62000000000003,0.25,6207.561992843381,1551.8904982108452
1025563,34,3,333.2,195,3,2,2,322,7.0,Silver,3,333.2,111.06666666666666,0.15000000000000002,3055.8160565189464,458.37240847784204
1025564,115,3,593.6,332,1,2,2,122,5.0,Bronze,3,593.6,197.86666666666667,0.15000000000000002,5443.974823378291,816.5962235067437
1025565,347,1,1687.5,0,1,1,4,114,6.0,Silver,1,1687.5,1687.5,0.05,46428.77786952931,2321.4388934764656
1025566,37,6,1659.0,237,3,4,4,344,11.0,Gold,6,1659.0,276.5,0.30000000000000004,7607.441233140654,2282.2323699421963
1025567,144,2,74.10000000000002,60,1,1,1,111,3.0,Bronze,2,74.10000000000002,37.05000000000001,0.1,1019.3696118909993,101.93696118909993
1025568,11,7,1432.5,415,4,4,4,444,12.0,Gold,7,1432.5,204.64285714285714,0.35000000000000003,5630.410522590538,1970.6436829066884
1025569,41,4,620.5,223,3,3,3,333,9.0,Silver,4,620.5,155.125,0.2,4268.0083952656205,853.6016790531241
1025570,49,3,697.9000000000001,376,3,2,3,323,8.0,Silver,3,697.9000000000001,232.63333333333335,0.15000000000000002,6400.522286448298,960.0783429672448
1025571,3,2,164.20000000000005,255,4,1,1,411,6.0,Silver,2,164.20000000000005,82.10000000000002,0.1,2258.846022570878,225.88460225708783
1025572,45,2,361.7,83,3,1,2,312,6.0,Silver,2,361.7,180.85,0.1,4975.789320121112,497.5789320121112
1025573,57,1,372.6,0,2,1,2,212,5.0,Bronze,1,372.6,372.6,0.05,10251.474153592073,512.5737076796037
1025574,64,4,302.0,361,2,3,1,231,6.0,Silver,4,302.0,75.5,0.2,2077.257913570052,415.45158271401044
1025575,78,4,784.8,182,2,3,3,233,8.0,Silver,4,784.8,196.2,0.2,5398.119240297274,1079.6238480594548
1025576,15,10,1436.4,410,4,4,4,444,12.0,Gold,10,1436.4,143.64000000000001,0.5,3952.017572254335,1976.0087861271675
1025577,23,3,815.3000000000001,414,4,2,3,423,9.0,Silver,3,815.3000000000001,271.7666666666667,0.15000000000000002,7477.211377190569,1121.5817065785855
1025579,6,7,1226.3,351,4,4,4,444,12.0,Gold,7,1226.3,175.18571428571428,0.35000000000000003,4819.945845621484,1686.9810459675198
1025580,25,5,1304.8000000000002,298,4,3,4,434,11.0,Gold,5,1304.8000000000002,260.96000000000004,0.25,7179.883776493257,1794.9709441233142
1025581,83,4,889.8,352,2,3,3,233,8.0,Silver,4,889.8,222.45,0.2,6120.344673823285,1224.0689347646571
1025582,7,6,1569.2000000000003,277,4,4,4,444,12.0,Gold,6,1569.2000000000003,261.53333333333336,0.30000000000000004,7195.658097073127,2158.6974291219385
1025583,38,2,390.5,47,3,1,2,312,6.0,Silver,2,390.5,195.25,0.1,5371.981557941094,537.1981557941094
1025584,19,2,138.0,28,4,1,1,411,6.0,Silver,2,138.0,69.0,0.1,1898.4211395540872,189.84211395540873
1025585,4,7,1330.8,504,4,4,4,444,12.0,Gold,7,1330.8,190.1142857142857,0.35000000000000003,5230.680854075733,1830.7382989265068
1025586,47,3,275.1,260,3,2,1,321,6.0,Silver,3,275.1,91.7,0.15000000000000002,2522.974181117533,378.44612716763004
1025587,3,3,745.7,233,4,2,3,423,9.0,Silver,3,745.7,248.5666666666667,0.15000000000000002,6838.901660702816,1025.8352491054225
1025588,9,5,523.2,428,4,3,2,432,9.0,Silver,5,523.2,104.64000000000001,0.25,2878.996928158547,719.7492320396367
1025589,55,4,513.8,348,2,3,2,232,7.0,Silver,4,513.8,128.45,0.2,3534.089788053949,706.8179576107899
1025590,205,3,423.0,241,1,2,2,122,5.0,Bronze,3,423.0,141.0,0.15000000000000002,3879.3823286540046,581.9073492981008
1025591,85,5,1433.8,337,2,3,4,234,9.0,Silver,5,1433.8,286.76,0.25,7889.728202587392,1972.432050646848
1025592,77,3,1358.2,163,2,2,4,224,8.0,Silver,3,1358.2,452.73333333333335,0.15000000000000002,12456.21058812735,1868.4315882191027
1025593,7,6,1292.1,430,4,4,4,444,12.0,Gold,6,1292.1,215.35,0.30000000000000004,5924.999889898155,1777.4999669694466
1025594,62,4,571.7,162,2,3,2,232,7.0,Silver,4,571.7,142.925,0.2,3932.345527112579,786.4691054225159
1025595,137,3,1254.8,315,1,2,4,124,7.0,Silver,3,1254.8,418.26666666666665,0.15000000000000002,11507.917130011927,1726.1875695017893
1025596,65,4,859.7,279,2,3,3,233,8.0,Silver,4,859.7,214.925,0.2,5913.306716212496,1182.6613432424992
1025597,13,4,477.1,177,4,3,2,432,9.0,Silver,4,477.1,119.275,0.2,3281.654803192953,656.3309606385906
1025598,94,5,928.5,327,1,3,3,133,7.0,Silver,5,928.5,185.7,0.25,5109.229066886869,1277.3072667217173
1025599,441,1,316.0,0,1,1,1,111,3.0,Bronze,1,316.0,316.0,0.05,8694.218552160748,434.7109276080374
1025601,38,3,369.1,414,3,2,2,322,7.0,Silver,3,369.1,123.03333333333335,0.15000000000000002,3385.0591430406457,507.7588714560969
1025602,41,3,298.6,369,3,2,1,321,6.0,Silver,3,298.6,99.53333333333335,0.15000000000000002,2738.495421598312,410.77431323974685
1025603,125,2,659.8,59,1,1,3,113,5.0,Bronze,2,659.8,329.9,0.1,9076.654115056424,907.6654115056425
1025604,20,3,128.0,28,4,2,1,421,7.0,Silver,3,128.0,42.666666666666664,0.15000000000000002,1173.9029268740248,176.08543903110376
1025605,44,3,355.6,34,3,2,2,322,7.0,Silver,3,355.6,118.53333333333335,0.15000000000000002,3261.249068721901,489.18736030828524
1025606,1,5,1359.8,419,4,3,4,434,11.0,Gold,5,1359.8,271.96,0.25,7482.530624827965,1870.6326562069912
1025607,14,3,105.4,188,4,2,1,421,7.0,Silver,3,105.4,35.13333333333333,0.15000000000000002,966.63569134783,144.99535370217453
1025608,50,6,1300.5,179,3,4,4,344,11.0,Gold,6,1300.5,216.75,0.30000000000000004,5963.518579686209,1789.055573905863
1025609,44,5,638.2,400,3,3,3,333,9.0,Silver,5,638.2,127.64000000000001,0.25,3511.8039746765758,877.9509936691439
1025610,193,4,832.5,256,1,3,3,133,7.0,Silver,4,832.5,208.125,0.2,5726.215937241948,1145.2431874483898
1025611,1,2,278.4,84,4,1,1,411,6.0,Silver,2,278.4,139.2,0.1,3829.8582989265064,382.98582989265066
1025612,36,4,2227.5,310,3,3,4,334,10.0,Gold,4,2227.5,556.875,0.2,15321.496696944672,3064.2993393889346
1025613,38,2,279.0,186,3,1,1,311,5.0,Bronze,2,279.0,139.5,0.1,3838.1123038810897,383.811230388109
1025614,23,3,570.4000000000001,238,4,2,2,422,8.0,Silver,3,570.4000000000001,190.13333333333335,0.15000000000000002,5231.2049178823745,784.6807376823563
1025615,223,2,347.5,213,1,1,2,112,4.0,Bronze,2,347.5,173.75,0.1,4780.444536195981,478.0444536195981
1025616,27,2,270.5,12,3,1,1,311,5.0,Bronze,2,270.5,135.25,0.1,3721.180567024497,372.11805670244973
1025617,196,4,1303.9,250,1,3,4,134,8.0,Silver,4,1303.9,325.975,0.2,8968.664216900632,1793.7328433801265
1025618,43,5,1366.6000000000001,446,3,3,4,334,10.0,Gold,5,1366.6000000000001,273.32000000000005,0.25,7519.948780622076,1879.987195155519
1025619,2,5,2394.9,445,4,3,4,434,11.0,Gold,5,2394.9,478.98,0.25,13178.3443104872,3294.5860776218
1025620,17,6,1199.7,396,4,4,4,444,12.0,Gold,6,1199.7,199.95000000000002,0.30000000000000004,5501.294302229562,1650.3882906688689
1025621,117,3,575.3000000000001,25,1,2,2,122,5.0,Bronze,3,575.3000000000001,191.76666666666668,0.15000000000000002,5276.143389301771,791.4215083952657
1025622,43,3,117.0,330,3,2,1,321,6.0,Silver,3,117.0,39.0,0.15000000000000002,1073.0206440957886,160.95309661436832
1025623,61,5,464.3,391,2,3,2,232,7.0,Silver,5,464.3,92.86,0.25,2554.889666941921,638.7224167354802
1025624,78,5,1176.5,316,2,3,4,234,9.0,Silver,5,1176.5,235.3,0.25,6473.891219377924,1618.472804844481
1025625,7,2,403.20000000000005,421,4,1,2,412,7.0,Silver,2,403.20000000000005,201.60000000000002,0.1,5546.69132947977,554.669132947977
1025626,8,5,489.1,219,4,3,2,432,9.0,Silver,5,489.1,97.82000000000001,0.25,2691.3558821910265,672.8389705477566
1025627,15,6,1117.0,394,4,4,4,444,12.0,Gold,6,1117.0,186.16666666666666,0.30000000000000004,5122.068630149553,1536.6205890448662
1025628,9,6,1170.1,295,4,4,4,444,12.0,Gold,6,1170.1,195.01666666666665,0.30000000000000004,5365.5617763097525,1609.668532892926
1025629,57,1,114.0,0,2,1,1,211,4.0,Bronze,1,114.0,114.0,0.05,3136.5218827415356,156.82609413707678
1025630,42,6,1010.0999999999999,369,3,4,4,344,11.0,Gold,6,1010.0999999999999,168.35,0.30000000000000004,4631.8724470134875,1389.5617341040465
1025631,13,3,275.8,247,4,2,1,421,7.0,Silver,3,275.8,91.93333333333334,0.15000000000000002,2529.3939627488758,379.4090944123314
1025632,52,2,571.0,245,2,1,2,212,5.0,Bronze,2,571.0,285.5,0.1,7855.061381778144,785.5061381778145
1025633,80,2,404.00000000000006,94,2,1,2,212,5.0,Bronze,2,404.00000000000006,202.00000000000003,0.1,5557.696669419213,555.7696669419214
1025634,77,5,564.2,188,2,3,2,232,7.0,Silver,5,564.2,112.84,0.25,3104.606396917148,776.151599229287
1025635,416,1,176.50000000000003,0,1,1,1,111,3.0,Bronze,1,176.50000000000003,176.50000000000003,0.05,4856.10624827966,242.805312413983
1025636,360,4,2170.7,153,1,3,4,134,8.0,Silver,4,2170.7,542.675,0.2,14930.80712909441,2986.161425818882
1025637,48,6,767.2,394,3,4,3,343,10.0,Gold,6,767.2,127.86666666666667,0.30000000000000004,3518.040333975594,1055.4121001926783
1025638,58,7,1107.7,403,2,4,4,244,10.0,Gold,7,1107.7,158.24285714285716,0.35000000000000003,4353.791089615037,1523.826881365263
1025639,18,7,1225.7,373,4,4,4,444,12.0,Gold,7,1225.7,175.1,0.35000000000000003,4817.587558491604,1686.1556454720615
1025640,431,1,224.4,0,1,1,1,111,3.0,Bronze,1,224.4,224.4,0.05,6173.995706028076,308.69978530140384
1025641,25,3,234.9,347,4,2,1,421,7.0,Silver,3,234.9,78.3,0.15000000000000002,2154.29529314616,323.14429397192407
1025642,4,4,422.1,225,4,3,2,432,9.0,Silver,4,422.1,105.525,0.2,2903.3462427745662,580.6692485549132
1025643,57,4,522.0,465,2,3,2,232,7.0,Silver,4,522.0,130.5,0.2,3590.4921552436,718.09843104872
1025644,62,4,668.8,168,2,3,3,233,8.0,Silver,4,668.8,167.2,0.2,4600.232094687585,920.046418937517
1025645,48,3,299.1,67,3,2,1,321,6.0,Silver,3,299.1,99.7,0.15000000000000002,2743.080979906413,411.462146985962
1025646,80,5,1313.5,289,2,3,4,234,9.0,Silver,5,1313.5,262.7,0.25,7227.757005229837,1806.9392513074592
1025647,6,4,421.9,77,4,3,2,432,9.0,Silver,4,421.9,105.475,0.2,2901.9705752821355,580.3941150564272
1025648,51,2,294.0,19,2,1,1,211,4.0,Bronze,2,294.0,147.0,0.1,4044.462427745664,404.44624277456643
1025649,5,5,1295.6,445,4,3,4,434,11.0,Gold,5,1295.6,259.12,0.25,7129.2592127718135,1782.3148031929534
1025651,48,3,1914.6,286,3,2,4,324,9.0,Silver,3,1914.6,638.1999999999999,0.15000000000000002,17559.019873382873,2633.8529810074315
1025652,156,2,39.90000000000001,141,1,1,1,111,3.0,Bronze,2,39.90000000000001,19.950000000000006,0.1,548.891329479769,54.8891329479769
1025653,59,2,356.2,2,2,1,2,212,5.0,Bronze,2,356.2,178.1,0.1,4900.127608037434,490.0127608037434
1025654,259,2,122.9,161,1,1,1,111,3.0,Bronze,2,122.9,61.45,0.1,1690.6953481970822,169.06953481970822
1025655,110,4,373.3,336,1,3,2,132,6.0,Silver,4,373.3,93.325,0.2,2567.6833746215248,513.536674924305
1025656,83,3,509.3,285,2,2,2,222,6.0,Silver,3,509.3,169.76666666666668,0.15000000000000002,4670.849692632351,700.6274538948528
1025657,96,2,283.5,182,1,1,1,111,3.0,Bronze,2,283.5,141.75,0.1,3900.017341040462,390.0017341040462
1025658,38,4,1025.5,371,3,3,4,334,10.0,Gold,4,1025.5,256.375,0.2,7053.735067437378,1410.7470134874757
1025659,42,3,419.6,185,3,2,2,322,7.0,Silver,3,419.6,139.86666666666667,0.15000000000000002,3848.2005321589136,577.2300798238372
1025660,23,5,1094.6000000000001,430,4,3,4,434,11.0,Gold,5,1094.6000000000001,218.92000000000002,0.25,6023.222548857693,1505.8056372144233
1025661,6,3,180.8,208,4,2,1,421,7.0,Silver,3,180.8,60.26666666666667,0.15000000000000002,1658.1378842095603,248.72068263143407
1025662,17,1,66.9,0,4,1,1,411,6.0,Silver,1,66.9,66.9,0.05,1840.6431048720065,92.03215524360033
1025663,1,4,1093.5,441,4,3,4,434,11.0,Gold,4,1093.5,273.375,0.2,7521.462014863749,1504.2924029727499
1025664,49,2,364.0,175,3,1,2,312,6.0,Silver,2,364.0,182.0,0.1,5007.429672447013,500.74296724470133
1025665,120,2,498.8,13,1,1,2,112,4.0,Bronze,2,498.8,249.4,0.1,6861.829452243324,686.1829452243325
1025666,307,2,372.0,2,1,1,2,112,4.0,Bronze,2,372.0,186.0,0.1,5117.483071841452,511.74830718414523
1025667,29,6,999.0,368,3,4,4,344,11.0,Gold,6,999.0,166.5,0.30000000000000004,4580.972749793559,1374.291824938068
1025668,38,6,1612.4,236,3,4,4,344,11.0,Gold,6,1612.4,268.73333333333335,0.30000000000000004,7393.754215983117,2218.1262647949357
1025669,7,5,664.6,510,4,3,3,433,10.0,Gold,5,664.6,132.92000000000002,0.25,3657.0744618772364,914.2686154693091
1025670,55,3,263.0,120,2,2,1,221,5.0,Bronze,3,263.0,87.66666666666667,0.15000000000000002,2412.0036700614733,361.80055050922107
1025671,121,4,339.4,327,1,3,2,132,6.0,Silver,4,339.4,84.85,0.2,2334.5077346545554,466.9015469309111
1025672,321,2,240.4,90,1,1,1,111,3.0,Bronze,2,240.4,120.2,0.1,3307.104651802917,330.71046518029175
1025673,55,2,309.4,180,2,1,1,211,4.0,Bronze,2,309.4,154.7,0.1,4256.31522157996,425.631522157996
1025674,7,7,1733.9,320,4,4,4,444,12.0,Gold,7,1733.9,247.70000000000002,0.35000000000000003,6815.056757500687,2385.269865125241
1025675,132,3,574.2,284,1,2,2,122,5.0,Bronze,3,574.2,191.4,0.15000000000000002,5266.055161023946,789.9082741535921
1025676,83,3,638.0,256,2,2,3,223,7.0,Silver,3,638.0,212.66666666666666,0.15000000000000002,5851.172401137718,877.6758601706579
1025677,74,2,125.8,3,2,1,1,211,4.0,Bronze,2,125.8,62.9,0.1,1730.5897054775664,173.05897054775664
1025678,42,4,866.6,433,3,3,3,333,9.0,Silver,4,866.6,216.65,0.2,5960.767244701348,1192.1534489402698
1025679,232,3,650.0,186,1,2,3,123,6.0,Silver,3,650.0,216.66666666666666,0.15000000000000002,5961.225800532158,894.1838700798239
1025680,4,3,158.5,432,4,2,1,421,7.0,Silver,3,158.5,52.833333333333336,0.15000000000000002,1453.6219836682264,218.043297550234
1025681,48,2,49.40000000000001,35,3,1,1,311,5.0,Bronze,2,49.40000000000001,24.700000000000006,0.1,679.5797412606662,67.95797412606662
1025682,45,3,1135.5,298,3,2,4,324,9.0,Silver,3,1135.5,378.5,0.15000000000000002,10413.802917698871,1562.0704376548308
1025683,68,4,629.1000000000001,370,2,3,3,233,8.0,Silver,4,629.1000000000001,157.27500000000003,0.2,4327.162097440133,865.4324194880267
1025684,87,2,249.5,353,2,1,1,211,4.0,Bronze,2,249.5,124.75,0.1,3432.290393614093,343.2290393614093
1025685,30,2,655.0,33,3,1,3,313,7.0,Silver,2,655.0,327.5,0.1,9010.622075419762,901.0622075419762
1025686,267,1,118.0,0,1,1,1,111,3.0,Bronze,1,118.0,118.0,0.05,3246.5752821359756,162.3287641067988
1025688,113,4,416.80000000000007,117,1,3,2,132,6.0,Silver,4,416.80000000000007,104.20000000000002,0.2,2866.8910542251588,573.3782108450317
1025689,38,3,569.1,374,3,2,2,322,7.0,Silver,3,569.1,189.70000000000002,0.15000000000000002,5219.28246628131,782.8923699421966
1025690,36,5,931.0000000000001,470,3,3,3,333,9.0,Silver,5,931.0000000000001,186.20000000000002,0.25,5122.985741811175,1280.7464354527938
1025691,62,3,427.40000000000003,235,2,2,2,222,6.0,Silver,3,427.40000000000003,142.46666666666667,0.15000000000000002,3919.735241765299,587.960286264795
1025692,1,5,719.6000000000001,95,4,3,3,433,10.0,Gold,5,719.6000000000001,143.92000000000002,0.25,3959.721310211946,989.9303275529865
